shape_id,county_name,precinct_id,sen_red,sen_blue,con_red_districts,con_blue_districts,con_red_votes,con_blue_votes,sldu_red_districts,sldu_blue_districts,sldu_red_votes,sldu_blue_votes,sldl_red_districts,sldl_blue_districts,sldl_red_votes,sldl_blue_votes
2413,NASH,0006,3744,1593,13,13,4005,1629,11,,4518,,025,025,3933,1575
807,NASH,0007,3014,8228,01,01,3212,8140,04,04,3366,7810,025,"007,025",264,4257
2412,NASH,0008,7520,3660,13,13,7800,3380,11,,8440,,025,"007,025",5900,2070
823,NASH,0011,5860,8040,01,01,5880,8420,11,,8260,,025,"007,025",4760,4100
818,NASH,0012,4380,2200,13,13,4640,2100,11,,5160,,025,"007,025",3500,1280
815,NASH,0015,14600,13660,13,13,15480,13460,11,,18920,,025,"007,025",11360,7470
809,NASH,0021,774,2583,01,01,765,2646,04,04,828,2601,,007,,2727
808,NASH,0022,1575,1845,01,01,1548,1935,04,04,1656,1845,,007,,2331
2414,NASH,0025,55776,31968,"01,13","01,13",28704,15792,11,,67488,,025,"007,025",49344,15552
2411,NASH,0026,6570,1710,13,13,6741,1710,11,,7092,,025,025,6903,1593
817,NASH,0031,495,1953,01,01,531,1935,04,04,540,1935,,007,,1881
822,NASH,0032,1395,2439,01,01,1404,2457,04,04,1467,2385,,007,,2763
820,NASH,0033,432,3609,01,01,396,3735,04,04,432,3690,,007,,3600
2415,NASH,0034,19936,150528,"01,13","01,13",10304,75712,"04,11",04,11424,147840,025,"007,025",2912,70336
816,NASH,0035,13640,6380,13,13,14278,6226,04,04,14542,6094,025,"007,025",10912,3663
812,NASH,0036,3546,2925,13,13,3789,2799,04,04,3744,2817,,007,,4104
821,NASH,0037,39744,36768,"01,13","01,13",21072,17424,11,,50688,,025,"007,025",26784,19632
814,NASH,0038,5038,10010,01,01,4774,10472,04,04,5434,9922,025,"007,025",88,5588
811,NASH,0039,10440,5880,13,13,11120,5180,11,,12180,,025,"007,025",6140,3470
2393,NASH,0040A,4239,5490,01,01,4275,5733,04,04,4545,5418,,007,,7047
2410,NASH,0041,6000,2520,13,13,6120,2520,11,,6760,,025,"007,025",4500,1550
2408,NASH,0042,891,1494,01,01,936,1530,04,04,963,1521,,007,,1809
407,NEW HANOVER,CF01,5985,7551,03,03,6750,7281,09,09,6768,7560,,018,,9864
404,NEW HANOVER,CF02,8256,5412,07,07,8568,5400,09,09,9276,5220,020,020,9204,5112
2296,NEW HANOVER,CF05,7404,6132,07,07,7884,5808,09,09,8340,5748,020,020,8220,5832
2297,NEW HANOVER,CF06,17524,14352,07,07,18382,13572,09,09,19474,14040,020,"018,020",18044,7072
406,NEW HANOVER,FP02,6534,6391,07,07,7106,5753,09,09,7678,6094,019,,8965,
405,NEW HANOVER,FP03,5610,4235,07,07,6006,4015,09,09,6160,4202,019,,6985,
444,NEW HANOVER,FP04,12100,8129,07,07,12738,7843,09,09,13310,7810,019,,15048,
446,NEW HANOVER,FP05,6116,4213,07,07,6589,3762,09,09,6831,4015,019,,7777,
2303,NEW HANOVER,FP06,8921,6567,07,07,9075,6699,09,09,10054,6446,019,,11561,
2302,NEW HANOVER,FP07,12595,8899,07,07,13376,8349,09,09,14091,8426,019,,16533,
493,NEW HANOVER,H01,4368,4020,07,07,4668,3804,09,09,4908,3876,020,020,4788,3852
548,NEW HANOVER,H02,17544,7272,07,07,17544,6780,09,09,18456,6600,020,020,18804,6096
583,NEW HANOVER,H03,15642,9889,07,07,16093,9460,09,09,17270,9449,019,,19195,
494,NEW HANOVER,H04,11100,8544,07,07,11472,8064,09,09,12156,8196,020,020,12432,7596
550,NEW HANOVER,H05,12000,8700,07,07,12948,7884,09,09,13908,7824,020,020,14136,7476
447,NEW HANOVER,H06,6852,6780,07,07,7524,6336,09,09,8436,6252,020,020,8376,6168
546,NEW HANOVER,H08,19092,12960,07,07,19860,12084,09,09,20604,12624,020,020,21696,11484
410,NEW HANOVER,H09,27624,17064,07,07,28320,15912,09,09,29868,16020,020,020,30972,14568
2299,NEW HANOVER,H10,6816,9672,07,07,7296,9264,09,09,7908,9276,020,020,7836,9024
2298,NEW HANOVER,H11,14256,11172,07,07,15300,10536,09,09,16308,10524,020,020,15864,10908
2644,NEW HANOVER,M02,19140,14355,07,07,19448,14003,09,09,21318,13332,019,,25069,
409,NEW HANOVER,M03,8998,6996,07,07,9647,6732,09,09,10516,6688,019,,11781,
412,NEW HANOVER,M04,17204,14773,07,07,17556,14432,09,09,19602,13530,019,,22990,
2301,NEW HANOVER,M06,8888,6688,07,07,9614,6226,09,09,9900,6292,019,,11924,
2300,NEW HANOVER,M07,5434,4246,07,07,5687,4004,09,09,6347,3806,019,,7271,
490,NEW HANOVER,W03,4884,32296,03,03,6072,31240,"08,09","08,09",2772,15818,,018,,33308
486,NEW HANOVER,W08,1386,3645,03,03,1755,3447,09,09,1710,3600,,018,,4005
545,NEW HANOVER,W12,4059,5962,07,07,4125,5797,09,09,4598,5731,,018,,7942
549,NEW HANOVER,W13,1017,3654,03,03,1206,3618,09,09,1341,3600,,018,,4176
487,NEW HANOVER,W15,1557,10305,03,03,1872,10125,09,09,1989,10170,,018,,10647
584,NEW HANOVER,W16,9660,9204,07,07,10320,8544,09,09,11220,8424,020,020,11328,8088
445,NEW HANOVER,W17,7632,7152,07,07,8076,6780,09,09,8460,6876,020,020,8640,6408
552,NEW HANOVER,W18,3780,3888,07,07,3972,3720,09,09,4476,3564,020,020,4428,3528
582,NEW HANOVER,W21,8239,9185,07,07,8602,8701,09,09,9559,8679,019,,11770,
551,NEW HANOVER,W24,6930,9812,03,03,8184,9636,09,09,7854,10054,020,"018,020",3872,5731
448,NEW HANOVER,W25,1467,10890,03,03,2106,10413,09,09,2061,10512,,018,,11133
491,NEW HANOVER,W26,2646,5544,03,03,3249,5355,09,09,3420,5454,019,,4437,
489,NEW HANOVER,W27,2133,10782,03,03,2610,10323,09,09,2745,10422,,018,,11295
547,NEW HANOVER,W28,17108,34372,"03,07","03,07",10582,16120,09,09,21268,32344,,018,,39208
488,NEW HANOVER,W29,2684,53416,03,03,3608,51964,"08,09","08,09",1716,26026,,018,,51304
408,NEW HANOVER,W30,8283,9647,07,07,8701,9284,09,09,9724,9196,019,,11704,
492,NEW HANOVER,W31,13128,10152,07,07,13728,9600,09,09,14604,9360,020,020,14964,8520
411,NEW HANOVER,WB,7381,4543,07,07,7546,4213,09,09,7953,4202,019,,9141,
273,NORTHAMPTON,CONWAY,1304,952,01,01,1152,1120,,03,,1352,,027,,1712
271,NORTHAMPTON,CREEKS,936,608,01,01,808,728,,03,,816,,027,,1120
266,NORTHAMPTON,GALATI,688,616,01,01,592,712,,03,,784,,027,,1144
265,NORTHAMPTON,GARYSB,328,3376,01,01,288,3456,,03,,3400,,027,,3256
260,NORTHAMPTON,GASTON,1280,3832,01,01,1296,3944,,03,,4328,,027,,4440
270,NORTHAMPTON,JACKSO,720,1032,01,01,696,1048,,03,,1088,,027,,1368
259,NORTHAMPTON,LAKE G,2072,2016,01,01,2104,2016,,03,,2368,,027,,2808
274,NORTHAMPTON,LASKER,704,280,01,01,688,328,,03,,464,,027,,688
348,NORTHAMPTON,MILWAU,488,648,01,01,432,736,,03,,792,,027,,944
267,NORTHAMPTON,NEWTOW,856,872,01,01,824,912,,03,,1080,,027,,1272
268,NORTHAMPTON,PENDLE,360,392,01,01,344,424,,03,,440,,027,,568
264,NORTHAMPTON,PLEASA,184,688,01,01,176,696,,03,,728,,027,,712
349,NORTHAMPTON,POTECA,160,368,01,01,160,368,,03,,336,,027,,408
272,NORTHAMPTON,REHOBE,216,568,01,01,256,616,,03,,592,,027,,600
262,NORTHAMPTON,RICH S,656,2528,01,01,576,2552,,03,,2544,,027,,2744
261,NORTHAMPTON,SEABOA,744,1736,01,01,760,1712,,03,,1824,,027,,2040
263,NORTHAMPTON,SEVERN,512,448,01,01,520,472,,03,,608,,027,,768
269,NORTHAMPTON,WOODLA,640,1184,01,01,488,1400,,03,,1376,,027,,1496
2202,ONSLOW,BC21,6424,2088,03,03,7144,1792,06,,7632,,014,,7400,
826,ONSLOW,BM08,5224,4088,03,03,6320,3328,06,,7168,,014,,6752,
835,ONSLOW,CL10,3717,900,03,03,4158,810,06,,4329,,016,016,3807,954
788,ONSLOW,CR07,4816,1880,03,03,5440,1672,06,,5552,,015,,5728,
787,ONSLOW,EN03,5568,4792,03,03,6776,3992,06,,7736,,014,,7240,
785,ONSLOW,FS16,5120,1504,03,03,5768,1280,06,,5664,,015,,5768,
830,ONSLOW,GB12,10380,3980,03,03,11540,3220,06,,11820,,"014,016",016,5460,3020
837,ONSLOW,HM05,9360,5562,03,03,10224,4824,06,,11070,,"014,015",,5454,
838,ONSLOW,HN14,3591,1233,03,03,3816,1044,06,,3771,,016,016,3483,1107
784,ONSLOW,HR17,2640,1136,03,03,3000,1040,06,,3256,,015,,3232,
2203,ONSLOW,HU20,4288,1104,03,03,4816,904,06,,4936,,014,,4888,
829,ONSLOW,JA01,2520,1832,03,03,2904,1672,06,,3056,,015,,3024,
832,ONSLOW,ML23,1840,872,03,03,2096,776,06,,2152,,014,,2080,
831,ONSLOW,MT24,3400,824,03,03,3792,712,06,,3832,,014,,3656,
2700,ONSLOW,NE22A,2200,2304,03,03,2736,2120,06,,3304,,014,,3192,
828,ONSLOW,NE22B,4952,2840,03,03,5792,2264,06,,6344,,014,,5984,
836,ONSLOW,NM13,2655,495,03,03,2835,504,06,,2907,,016,016,2682,513
824,ONSLOW,NR02,344,1728,03,03,496,1584,06,,688,,015,,648,
827,ONSLOW,RL09,5499,2664,03,03,6381,2061,06,,6480,,016,016,5805,2439
839,ONSLOW,SF18,6112,1736,03,03,6816,1352,06,,6904,,015,,6968,
786,ONSLOW,SW19,9056,3576,03,03,10544,2672,06,,10864,,014,,10488,
833,ONSLOW,TL06,3584,1664,03,03,4080,1480,06,,4224,,015,,4160,
834,ONSLOW,VR15,1840,776,03,03,2272,528,06,,2344,,015,,2384,
825,ONSLOW,WN04,5232,2640,03,03,6160,1944,06,,6544,,015,,6400,
1724,ORANGE,BC,980,4260,04,04,1000,4380,23,23,1050,4280,050,050,990,4320
1693,ORANGE,BP,550,2200,04,04,620,2200,23,23,610,2140,056,056,580,2180
1667,ORANGE,CA,1930,1810,04,04,1960,1940,23,23,1880,1980,050,050,2110,1750
2542,ORANGE,CB,490,4280,04,04,510,4330,23,23,460,4350,056,056,450,4320
1720,ORANGE,CC,1140,3230,04,04,1110,3280,23,23,1130,3200,056,056,1170,3100
1725,ORANGE,CF,1990,4930,04,04,1980,5040,23,23,2070,4800,050,050,2050,4830
2335,ORANGE,CG,2550,2760,06,06,2890,2710,23,23,2680,2900,050,050,2920,2720
1716,ORANGE,CH,690,3820,04,04,620,3930,23,23,670,3860,056,056,630,3880
2402,ORANGE,CO,1090,5520,04,04,1140,5570,23,23,1140,5450,056,056,1130,5470
2400,ORANGE,CP,3770,4080,06,06,3960,4100,23,23,3910,4100,056,056,3880,4090
1749,ORANGE,CS1,1700,2670,04,04,1670,2830,23,23,1870,2590,056,056,1780,2650
1750,ORANGE,CW,6160,3210,06,06,6430,3220,23,23,6000,3480,050,050,6590,3050
2336,ORANGE,CX,5770,6030,04,04,5870,6460,23,23,5710,6400,050,050,6460,5810
2398,ORANGE,DA,1940,7850,04,04,1970,7840,23,23,2180,7520,056,056,2190,7500
2396,ORANGE,DM,1170,5650,04,04,1270,5740,23,23,1330,5580,056,056,1370,5500
1694,ORANGE,EA,840,2850,04,04,830,2870,23,23,890,2670,056,056,850,2730
2334,ORANGE,EF,3900,2990,06,06,4030,3060,23,23,3850,3140,050,050,4100,2990
1664,ORANGE,EH,1030,4470,04,04,1060,4510,23,23,1090,4470,056,056,1130,4390
1723,ORANGE,ENO,4030,3610,06,06,4220,3660,23,23,4040,3710,050,050,4340,3590
1666,ORANGE,ES,830,4570,04,04,840,4660,23,23,840,4570,050,050,840,4570
2399,ORANGE,GB,3160,5380,04,04,3160,5810,23,23,3530,5340,056,056,3290,5540
2403,ORANGE,GL,2400,5290,04,04,2360,5380,23,23,2420,5150,056,056,2350,5180
1663,ORANGE,GR,840,3840,04,04,890,3920,23,23,1040,3730,056,056,930,3770
2543,ORANGE,H,540,2180,04,04,490,2290,23,23,540,2220,056,056,500,2230
1719,ORANGE,HF,2400,7710,04,04,2340,8010,23,23,2680,7560,056,056,2530,7630
2404,ORANGE,KM,1620,4610,04,04,1490,4850,23,23,1620,4690,056,056,1600,4690
2401,ORANGE,LC,580,5820,04,04,660,5920,23,23,680,5890,056,056,680,5830
2540,ORANGE,LI,590,2570,04,04,640,2510,23,23,550,2580,056,056,590,2480
1692,ORANGE,MF,970,4170,04,04,950,4330,23,23,1150,4070,056,056,1090,4080
2546,ORANGE,NC,1160,4990,04,04,1120,5120,23,23,1270,4890,056,056,1190,4880
2395,ORANGE,NS,630,4040,04,04,720,4050,23,23,700,3980,056,056,720,3960
2337,ORANGE,OG,4760,6710,04,04,4560,7190,23,23,4540,7060,050,050,4850,6790
1638,ORANGE,OW,580,4940,04,04,580,5050,23,23,640,4920,056,056,690,4830
1721,ORANGE,PA,3650,6420,04,04,3370,6760,23,23,3400,6600,050,050,3710,6320
1665,ORANGE,RF,1550,5690,04,04,1460,5830,23,23,1570,5640,056,056,1620,5520
2541,ORANGE,SJ,1700,6440,04,04,1730,6470,23,23,1770,6310,056,056,1700,6320
1718,ORANGE,SM,4820,3450,06,06,4890,3550,23,23,4720,3580,050,050,4950,3510
2545,ORANGE,TH,330,4710,04,04,350,4830,23,23,360,4810,056,056,460,4690
1722,ORANGE,TO,2720,2360,06,06,2750,2460,23,23,2610,2540,050,050,2830,2410
1717,ORANGE,WC,2700,3770,04,04,2450,4090,23,23,2440,3950,050,050,2690,3780
2711,ORANGE,WD,1270,5420,04,04,1290,5530,23,23,1290,5440,050,050,1350,5390
2712,ORANGE,WDS,280,3030,04,04,280,3130,23,23,300,3000,050,050,310,2910
2544,ORANGE,WH,1480,3880,04,04,1450,4150,23,23,1570,3970,056,056,1550,3920
2397,ORANGE,WW,600,2310,04,04,630,2280,23,23,640,2220,056,056,630,2220
2305,PAMLICO,1AL A,1600,970,03,03,1900,810,02,02,1560,1110,003,003,1390,1230
2304,PAMLICO,1GB,3270,1300,03,03,3870,980,02,02,3640,1190,003,003,3450,1400
997,PAMLICO,1RB,4660,1810,03,03,5310,1400,02,02,4510,2190,003,003,4450,2180
987,PAMLICO,2OT,6710,4840,03,03,7620,4150,02,02,6340,5330,003,003,6530,5140
998,PAMLICO,2SW,1270,880,03,03,1510,800,02,02,1340,990,003,003,1150,1120
2306,PAMLICO,3BY,2910,4670,03,03,3540,4280,02,02,3040,4770,003,003,2730,5050
988,PAMLICO,4HB,840,220,03,03,1110,60,02,02,1030,120,003,003,770,350
2308,PAMLICO,4MSIC,340,790,03,03,530,620,02,02,370,790,003,003,330,820
2307,PAMLICO,4VM A,420,640,03,03,530,590,02,02,470,630,003,003,450,640
986,PAMLICO,5AP,6870,4320,03,03,8070,3500,02,02,7100,4460,003,003,6840,4710
691,PASQUOTANK,1-A,3312,5664,01,01,3168,6000,01,01,3264,6000,"001,005","001,005",1488,2976
2206,PASQUOTANK,1-B,23520,33824,"01,03","01,03",11984,16240,01,01,23072,34496,"001,005","001,005",11984,16240
2207,PASQUOTANK,2-A,19712,30464,"01,03","01,03",10976,14448,01,01,19936,30912,"001,005","001,005",9184,16128
717,PASQUOTANK,2-B,9856,24864,"01,03","01,03",4592,13216,01,01,9184,26208,"001,005","001,005",4480,12880
690,PASQUOTANK,3-A,540,1490,01,01,530,1490,01,01,550,1490,005,005,490,1460
689,PASQUOTANK,3-B,100,1930,01,01,100,1980,01,01,120,1950,005,005,110,1960
688,PASQUOTANK,4-A,3360,41440,"01,03","01,03",1792,21280,01,01,4480,41216,"001,005","001,005",1680,21056
2205,PASQUOTANK,4-B,2208,12672,"01,03","01,03",1056,6360,01,01,2352,12672,005,005,2016,13008
686,PASQUOTANK,MH,4020,3520,01,01,3890,3690,01,01,3960,3680,005,005,3870,3600
687,PASQUOTANK,NEW,45472,63168,"01,03","01,03",25984,29680,01,01,45472,65184,"001,005","001,005",20496,35056
2204,PASQUOTANK,NIX,4660,2420,03,03,5080,2130,01,01,4520,2630,001,001,4630,2580
2208,PASQUOTANK,PRO,120064,74368,"01,03","01,03",66080,32704,01,01,121184,76384,"001,005","001,005",61040,37744
658,PASQUOTANK,SAL,2060,860,03,03,2180,730,01,01,2000,900,001,001,1960,940
1538,PENDER,CF11,6590,3070,03,03,7290,2980,08,08,7090,3090,016,016,7240,2980
1539,PENDER,CL05,1900,4470,03,03,2360,4160,08,08,2300,4220,016,016,2340,4150
1540,PENDER,CS04,1970,2150,03,03,2280,1920,08,08,2200,2080,016,016,2220,2060
1541,PENDER,CT03,260,700,03,03,270,700,08,08,330,660,016,016,270,700
1542,PENDER,GR06,2350,3290,03,03,2810,3050,08,08,2660,3210,016,016,2730,3130
1543,PENDER,LC09,3650,2570,03,03,4160,2490,08,08,4080,2630,016,016,4280,2390
1621,PENDER,LT18,11544,4560,07,07,12396,4284,08,08,12588,4560,016,016,12960,4272
1544,PENDER,LU16,2730,1430,03,03,3290,1260,08,08,3140,1470,016,016,3190,1400
1545,PENDER,MH07,1080,430,03,03,1190,390,08,08,1150,400,016,016,1190,340
1546,PENDER,MT19,10728,5976,07,07,11172,5472,08,08,11520,5472,016,016,11976,5196
1547,PENDER,NB01,3820,3370,03,03,4220,3290,08,08,4240,3280,016,016,4300,3230
1548,PENDER,PL10,1300,480,03,03,1480,520,08,08,1470,550,016,016,1560,450
1549,PENDER,RP20,3070,3620,03,03,3480,3520,08,08,3470,3600,016,016,3640,3360
1550,PENDER,SB02,6160,6200,03,03,7420,5560,08,08,7070,5870,016,016,7160,5910
1551,PENDER,SC13,9528,5580,07,07,10620,4740,08,08,10452,5280,016,016,11040,4812
1616,PENDER,SH12,7404,2508,07,07,7488,2424,08,08,7776,2448,016,016,7860,2376
1617,PENDER,SP15,8904,4680,07,07,9504,4380,08,08,9624,4644,016,016,9660,4560
1618,PENDER,UH08,800,3000,03,03,930,2910,08,08,890,2920,016,016,880,2930
1619,PENDER,UT14,12900,5832,07,07,13812,4956,08,08,13908,5412,016,016,14328,5172
1620,PENDER,UU17,2150,2110,03,03,2310,2010,08,08,2230,2100,016,016,2250,2080
209,PERQUIMANS,BELVID,1740,950,03,03,1970,730,01,01,1610,1010,001,001,1730,930
211,PERQUIMANS,BETHEL,9040,4120,03,03,9600,3600,01,01,8740,4500,001,001,9340,3920
212,PERQUIMANS,EAST H,1760,2380,01,01,1640,2510,01,01,1590,2480,001,001,1820,2280
214,PERQUIMANS,NEW HO,5860,2690,03,03,6430,2180,01,01,5660,3050,001,001,5900,2750
210,PERQUIMANS,NICANO,650,260,03,03,680,230,01,01,570,350,001,001,560,350
208,PERQUIMANS,PARKVI,4240,3380,01,01,3950,3630,01,01,3760,3800,001,001,4000,3560
213,PERQUIMANS,WEST H,1710,1540,01,01,1670,1620,01,01,1650,1620,001,001,1960,1370
915,PERSON,ALVI,4520,5100,06,06,4650,4910,22,22,3920,5530,002,002,4420,5490
916,PERSON,BFRK,4240,2230,06,06,4260,2180,22,22,3490,2860,002,002,4360,2370
1206,PERSON,CUCL,5190,3470,06,06,5260,3310,22,22,4500,3980,002,002,5400,3590
909,PERSON,FLRI,14540,7320,06,06,14780,7690,22,22,13180,9130,002,002,14720,8300
1203,PERSON,HLWY,3060,1640,06,06,3190,1560,22,22,2620,2130,002,002,3200,1740
914,PERSON,HUML,1930,1730,06,06,2030,1680,22,22,1660,2030,002,002,2200,1620
1207,PERSON,MTTZ,6770,3690,06,06,7110,3640,22,22,6020,4660,002,002,6710,4270
917,PERSON,OLHI,5400,2580,06,06,5420,2600,22,22,4370,3580,002,002,5430,2910
913,PERSON,ROX1,2810,6160,06,06,2990,5910,22,22,2350,6430,002,002,3010,6320
