shape_id,county_name,precinct_id,sen_red,sen_blue,con_any_districts,con_red_votes,con_blue_votes,sldu_districts,sldu_red_votes,sldu_blue_votes,sldl_districts,sldl_red_votes,sldl_blue_votes,population,white_pop,black_pop,asian_pop,hispanic_pop,other_pop,median_age,median_income,education_pop,school_pop,diploma_pop,college_pop,graduate_pop,area_km2
2282,JOHNSTON,PR29A,1401,640,7,1491,547,11,1618,,26,1660,,8156,6394,477,129,921,234,22,41186,5088,460,1587,2617,424,55
1409,JOHNSTON,PR29B,1786,1004,7,1881,916,11,2111,,26,2116,,6252,4856,388,98,730,180,17,31680,3899,367,1215,1994,323,42
2281,JOHNSTON,PR30,709,524,7,771,473,1011,736,56,26,885,,8211,5180,1486,45,1236,264,27,39219,5406,831,2188,2136,251,52
1411,JOHNSTON,PR31A,685,404,7,726,362,10,714,405,28,833,,4679,3729,579,0,371,0,13,25602,3016,56,1409,1325,226,22
2283,JOHNSTON,PR31B,1360,747,7,1408,687,1012,885,510,26028,1247,,6640,5070,920,18,442,190,21,40784,4221,220,1520,2114,366,30
1408,JOHNSTON,PR32,772,356,7,807,320,11,893,,26,894,,3159,2237,295,0,494,133,18,20819,1975,321,856,754,44,58
2284,JOHNSTON,PR33,1090,355,7,1140,293,1012,1028,392,28,1247,,4820,4020,164,4,495,137,23,29932,3173,731,1010,1326,107,56
1410,JOHNSTON,PR34,1179,1188,7,1232,1123,1011,693,492,26,1567,,6424,4173,1352,50,704,144,26,41396,4012,411,1519,1923,158,34
2692,JOHNSTON,PR35,1263,548,7,1364,454,1012,757,436,28,1530,,6834,4715,859,50,1169,41,41,40490,4792,1231,1244,2013,304,99
2690,JOHNSTON,PR36,850,329,7,903,294,1011,535,253,28,983,,4211,3279,606,0,301,24,28,25627,2835,417,1354,981,84,107
2689,JOHNSTON,PR37,1137,475,7,1253,403,10,1161,512,28,1379,,6958,4339,529,53,1964,74,46,48461,4360,1512,1482,1214,152,156
2691,JOHNSTON,PR38,699,148,7,753,115,10,745,143,22028,504,109,2341,1677,236,0,333,94,18,14101,1724,547,614,507,57,117
956,JONES,P01,148,125,3,189,101,6,213,,13,151,128,1032,800,172,0,33,26,14,11454,792,191,338,248,16,138
957,JONES,P02,138,48,3,173,28,6,161,,13,147,41,768,596,128,0,24,19,10,8534,590,142,252,184,12,102
961,JONES,P03,174,58,3,212,40,6,197,,13,172,61,842,594,190,0,39,20,12,9547,627,135,254,219,18,112
958,JONES,P04,383,302,3,472,240,6,536,,13,464,226,2808,1624,1026,5,100,52,37,28745,2053,270,754,862,166,269
960,JONES,P05,164,339,3,239,288,6,297,,13,208,294,1775,1017,596,0,128,35,27,20872,1243,207,449,526,61,235
962,JONES,P06,164,76,3,219,41,6,204,,13,184,64,956,742,159,0,31,24,13,10592,733,177,313,230,14,127
959,JONES,P07,202,315,3,269,266,6,384,,13,328,184,2310,1235,945,6,78,44,28,20406,1676,237,646,667,126,235
2390,LEE,A1,304,368,2,346,377,12,308,396,51054,165,239,8985,4211,2280,73,2295,126,80,80913,5767,1549,1882,2097,239,30
2391,LEE,A2,227,495,2,252,501,12,241,506,51054,132,331,11102,3514,3721,38,3634,196,79,69504,6752,2340,2486,1801,124,58
2389,LEE,B1,384,170,2,403,172,12,373,191,51054,219,173,4276,2733,917,42,431,152,29,36803,2716,435,815,1288,178,95
2388,LEE,B2,232,195,2,254,212,12,244,212,51054,212,232,3428,1605,792,26,955,50,28,27742,2121,572,760,682,108,12
2293,LEE,C1,425,252,2,428,283,12,406,287,51,346,357,6367,4011,901,16,1247,192,39,48176,4182,677,1457,1891,157,96
2287,LEE,C2,446,192,2,480,219,12,462,218,51,352,333,4335,2843,610,51,721,109,33,45852,2904,462,1189,1161,93,78
2285,LEE,D1,564,274,2,593,290,12,551,314,51,462,403,5985,4733,623,128,365,136,55,90884,4162,285,1513,2034,330,101
2286,LEE,D2,532,304,2,597,298,12,521,348,51,422,466,5995,4948,415,163,369,101,53,89454,4167,182,1010,2529,446,47
2290,LEE,E1,429,251,2,475,265,12,430,287,51,314,422,3691,2920,263,20,379,109,39,41678,2598,458,894,1115,130,105
2291,LEE,E2,248,260,2,275,260,12,237,288,51054,216,305,5227,3150,801,77,1035,164,57,64299,3719,597,1044,1645,433,37
1332,LENOIR,C,490,472,3,593,391,507,480,313,10012,357,365,3554,1530,1953,0,71,0,35,29900,2318,482,1021,739,76,97
1312,LENOIR,FC,1413,582,7,1436,544,7,1469,546,10,1561,,5550,3755,1153,45,289,308,58,59783,4032,449,1640,1736,207,80
1310,LENOIR,I,480,219,7,500,214,507,351,192,10012,58,360,2929,2033,443,3,265,183,30,35282,1979,280,705,941,53,58
1316,LENOIR,K1,6,309,1,7,310,5,,274,12,,312,1574,22,1467,0,26,59,28,11338,778,262,349,153,14,4
1309,LENOIR,K2,12,385,1,10,388,5,,332,12,,386,867,71,723,0,64,9,42,13615,617,228,226,153,9,1
1330,LENOIR,K3,101,427,1,114,421,507,50,327,12,,457,1894,727,997,1,102,67,39,21537,1439,398,593,417,31,3
1328,LENOIR,K4,751,642,7,780,572,507,686,360,10012,780,198,2758,1349,1241,53,67,49,34,29808,2030,232,696,937,164,6
1335,LENOIR,K5,176,518,1,156,532,507,48,503,10012,37,548,1248,627,564,6,14,37,19,17284,963,75,331,479,78,2
1317,LENOIR,K6,108,800,1,103,799,5,,777,12,,835,3349,310,2788,0,181,70,27,17541,2002,450,887,600,65,11
1314,LENOIR,K7,129,767,1,126,779,5,,739,12,,797,3771,371,3273,0,64,64,47,33564,2503,559,1012,806,127,28
1329,LENOIR,K8,4,557,1,5,555,5,,512,12,,550,748,15,709,0,3,21,10,6376,443,115,183,125,21,3
1315,LENOIR,K9,368,659,1,333,697,5,,771,12,,800,4027,1932,1805,119,136,35,41,34708,2862,410,980,1241,231,11
1313,LENOIR,MH,871,956,1,811,1033,507,335,1013,10012,420,941,5723,3300,2130,110,155,29,48,30474,4188,813,1588,1627,159,121
1308,LENOIR,N,863,464,7,895,418,507,785,332,10012,919,151,5065,3067,1112,0,824,61,46,45745,3544,1038,1337,1118,53,85
1337,LENOIR,PH1,228,58,7,236,46,7,238,48,10,253,,1754,1215,226,0,300,13,9,10094,1168,328,436,374,29,53
1336,LENOIR,PH2,396,105,7,369,114,7,391,103,10,413,,1354,938,174,0,231,10,7,7791,901,253,337,289,22,41
1225,LENOIR,SH,279,88,1,260,118,7,292,77,10012,68,154,1314,1105,106,0,90,13,11,9483,901,145,376,344,35,62
1226,LENOIR,SW,304,104,7,310,101,7,331,103,10,355,,1116,939,90,0,76,11,9,8070,766,124,320,293,29,53
1311,LENOIR,T1,497,142,7,496,131,7,513,141,10,548,,2280,1587,291,0,385,17,11,13191,1519,422,569,489,38,70
1333,LENOIR,T2,344,82,7,345,82,7,366,78,10,384,,2179,1509,281,0,373,16,11,12539,1451,408,542,465,36,66
1331,LENOIR,V,443,553,103,241,503,507,136,609,12,,728,3622,1490,1529,35,334,233,42,33882,2425,561,1026,778,60,80
1334,LENOIR,W,430,107,7,420,111,7,447,95,10,464,,2218,1866,178,0,151,23,18,16016,1521,245,635,581,58,105
1338,LINCOLN,AS25,567,200,10,641,165,44,653,,97,594,201,3247,2711,181,53,237,64,41,46297,2323,359,912,923,128,10
1340,LINCOLN,BC13,182,140,10,206,136,44,226,,97,198,141,3319,1913,484,0,855,67,24,23015,2070,536,744,723,67,9
1339,LINCOLN,BS26,382,147,10,432,129,44,443,,97,410,146,2545,2157,141,14,161,72,27,32618,1769,270,787,629,83,19
1363,LINCOLN,CF19,345,77,10,365,78,44,375,,97,363,69,2145,2086,25,5,7,22,42,54740,1509,79,515,787,128,10
1366,LINCOLN,DN29,423,110,10,447,103,44,470,,97,452,94,3348,3155,18,10,120,46,34,68074,2414,101,726,1277,310,16
1358,LINCOLN,DV08,584,181,10,662,175,44,701,,97,628,199,4238,3927,38,17,192,65,49,55681,3006,649,1177,1086,93,91
1367,LINCOLN,DW28,347,110,10,372,108,44,389,,97,376,107,5080,4474,147,59,328,73,35,46306,3425,427,1348,1403,246,53
1353,LINCOLN,HC33,598,275,10,694,268,44,737,,97,649,301,5298,4801,79,29,302,86,45,49222,3839,839,1575,1254,170,79
1361,LINCOLN,IS20,444,95,10,480,95,44,485,,97,458,110,2464,2160,196,0,75,34,27,29165,1691,334,756,556,46,33
1364,LINCOLN,IS23,507,200,10,559,195,44,580,,97,522,222,3087,2699,216,11,110,52,28,32457,2118,416,899,727,76,39
1351,LINCOLN,LB34,591,170,10,645,175,44,673,,97,601,205,3982,3403,126,12,349,93,31,31046,2893,620,1212,953,108,30
1352,LINCOLN,LI14,308,141,10,353,132,44,362,,97,316,160,1815,1451,81,0,233,49,20,21106,1318,231,558,477,52,10
1355,LINCOLN,LN11,230,190,10,261,185,44,277,,97,230,216,2017,1419,305,0,235,58,18,12118,1374,352,408,542,72,4
1354,LINCOLN,LS12,186,179,10,219,171,44,234,,97,188,199,2730,1961,414,0,274,81,24,16108,1878,480,544,751,102,5
1362,LINCOLN,LW18,203,88,10,225,79,44,235,,97,217,88,1532,1286,128,0,80,38,27,26386,1105,181,540,362,21,28
1360,LINCOLN,LW31,556,189,10,603,177,44,635,,97,588,179,4679,4543,44,31,5,57,32,61292,3153,286,892,1673,302,30
1356,LINCOLN,NB35,730,208,10,796,197,44,818,,97,718,260,6145,5714,56,61,253,61,53,56357,4338,979,1770,1368,221,134
1365,LINCOLN,OB21,421,74,10,453,65,44,461,,97,436,85,2562,2255,81,25,132,70,21,28342,1782,270,735,684,93,30
1368,LINCOLN,PC22,359,80,10,385,78,44,405,,97,375,88,3000,2682,77,23,145,74,26,35315,2076,291,888,793,103,34
1341,LINCOLN,SL24,406,158,10,470,130,44,488,,97,446,148,2865,2393,166,0,248,58,29,31464,2023,381,863,707,72,23
1369,LINCOLN,ST36,551,220,10,614,205,44,655,,97,598,211,6476,4235,960,6,949,326,40,41427,4378,1149,1851,1192,186,55
1357,LINCOLN,TA37,523,153,10,566,161,44,606,,97,562,158,3701,3407,39,14,177,63,49,75907,2592,167,865,1292,268,18
1359,LINCOLN,WP32,715,247,10,765,230,44,781,,97,767,220,3725,3470,19,6,151,78,45,84817,2695,136,786,1435,338,14
2115,MACON,01,219,168,11,258,142,50,217,188,120,305,,2342,1983,52,13,214,80,25,18327,1633,287,559,660,127,19
2108,MACON,02,148,89,11,167,85,50,133,121,120,201,,981,794,27,3,135,22,10,7014,685,119,252,265,50,10
2116,MACON,03,233,157,11,273,150,50,213,214,120,318,,2257,1808,60,8,356,24,22,15532,1576,251,634,586,104,29
2114,MACON,04,191,132,11,223,129,50,175,180,120,248,,2604,2138,70,9,318,68,28,20001,1812,321,647,707,138,30
2106,MACON,05,324,171,11,357,179,50,278,261,120,410,,1222,1095,9,2,85,30,9,7321,910,113,361,381,55,44
2102,MACON,06,232,156,11,262,148,50,205,208,120,302,,2191,1975,12,50,116,37,30,25891,1670,241,671,644,114,71
2110,MACON,07,271,146,11,318,127,50,253,195,120,335,,2010,1835,5,47,99,25,23,20160,1490,188,622,579,101,66
2107,MACON,08,113,45,11,125,32,50,99,61,120,131,,1955,1812,8,28,82,25,38,33464,1524,149,551,691,133,75
2105,MACON,09,355,244,11,402,227,50,360,264,120,426,,3177,3042,20,41,35,39,89,84150,2480,188,562,1346,383,148
2103,MACON,10,109,54,11,129,46,50,118,57,120,133,,1056,980,1,12,55,7,13,10842,769,70,310,328,61,37
2104,MACON,11,408,235,11,460,230,50,400,289,120,520,,5493,4952,31,20,379,110,42,33366,4065,473,1679,1677,236,191
2109,MACON,12,311,216,11,352,209,50,282,277,120,413,,3563,3231,43,6,197,85,34,27829,2640,353,1021,1080,186,193
2111,MACON,13,162,43,11,166,54,50,155,66,120,180,,1574,1516,21,3,34,1,22,18066,1180,132,514,439,95,191
2112,MACON,14,161,75,11,185,66,50,159,94,120,214,,915,881,12,2,20,0,13,10511,686,77,299,255,55,111
2113,MACON,15,328,179,11,359,166,50,288,240,120,401,,2577,2386,2,0,127,62,49,36464,2196,311,939,857,89,118
2339,MADISON,BEECH,639,479,11,688,471,47,716,,118,624,517,3231,3054,40,0,106,31,40,45258,2155,313,814,759,268,115
398,MADISON,EBBS C,298,175,11,311,179,47,321,,118,280,203,952,924,4,0,21,2,16,11113,727,151,288,251,37,96
397,MADISON,GRAPEV,254,208,11,283,193,47,300,,118,232,239,2887,2679,131,2,45,30,19,19072,1900,211,585,872,232,53
402,MADISON,HOT SP,160,218,11,183,220,47,213,,118,150,247,867,785,3,14,46,19,20,9317,647,235,237,150,26,127
395,MADISON,LAUREL,197,197,11,214,182,47,212,,118,183,211,1774,1727,4,1,40,3,31,20540,1381,305,553,465,57,201
399,MADISON,MARS H,807,753,11,881,753,47,960,,118,766,864,3292,3058,145,3,53,34,22,21967,2176,252,680,983,261,62
394,MADISON,NORTH,513,539,11,585,518,47,609,,118,485,597,2329,2209,29,9,54,29,20,19308,1717,374,718,494,130,76
396,MADISON,REVERE,34,107,11,51,93,47,55,,118,31,110,228,219,1,1,6,1,4,2606,176,44,69,56,7,27
2341,MADISON,SANDY,111,116,11,126,112,47,140,,118,104,135,1304,1236,16,5,30,16,11,10802,961,209,402,277,73,43
400,MADISON,SOUTH,194,245,11,229,254,47,254,,118,187,303,1761,1669,14,20,25,34,28,24648,1276,266,542,363,106,91
403,MADISON,SPRING,168,196,11,173,206,47,184,,118,155,222,1195,1085,4,19,62,26,27,12688,891,317,328,209,37,168
401,MADISON,WALNUT,293,271,11,340,257,47,333,,118,279,303,1214,1144,1,26,9,34,31,25534,864,184,369,236,75,106
783,MARTIN,BG,452,125,3,544,83,3,,328,23,,317,1599,1193,376,0,30,0,13,13067,1135,157,508,418,51,78
782,MARTIN,CR,187,144,3,234,106,3,,221,23,,226,1288,961,303,0,24,0,11,10525,914,127,409,337,41,63
774,MARTIN,GN,155,220,1,130,250,3,,255,23,,262,1425,568,795,0,28,34,24,13424,923,231,390,292,11,176
773,MARTIN,GR,305,123,3,362,84,3,,248,23,,237,2688,1892,659,0,121,15,23,21892,1861,272,778,722,89,160
775,MARTIN,HM,114,218,1,92,234,3,,235,23,,243,898,382,478,0,18,20,15,8374,586,141,248,188,8,106
777,MARTIN,HS,32,76,1,30,83,3,,96,23,,95,367,146,205,0,7,9,6,3461,238,59,100,75,3,45
772,MARTIN,J,378,265,103,382,121,3,,397,23,,395,2149,1363,590,0,167,29,19,17726,1451,235,537,600,79,164
780,MARTIN,PP,51,52,3,66,41,3,,73,23,,71,849,634,200,0,16,0,7,6939,603,84,270,222,27,42
781,MARTIN,R1,135,251,1,127,259,3,,296,23,,295,1352,427,870,0,53,2,21,14435,1039,319,410,282,28,48
778,MARTIN,R2,159,328,1,141,355,3,,406,23,,408,1934,628,1227,0,71,7,31,20396,1461,441,580,402,37,87
771,MARTIN,W,196,117,3,248,82,3,,207,23,,207,1545,982,422,0,120,21,14,12784,1043,169,386,432,57,118
779,MARTIN,W1,299,339,1,259,394,3,,450,23,,444,3905,1702,2027,37,121,18,50,31549,3067,452,1479,1048,87,54
776,MARTIN,W2,282,459,1,253,505,3,,568,23,,568,3962,1603,2226,0,85,48,45,37743,2696,260,1196,1123,117,51
1928,MCDOWELL,CCREEK,627,306,11,693,295,47,697,,85,676,294,2405,2335,23,0,2,45,30,24931,1824,299,854,602,70,82
1917,MCDOWELL,DYSART,509,197,11,561,200,47,578,,85,575,182,3517,3254,195,11,25,32,22,21156,2540,547,1158,763,73,106
1922,MCDOWELL,FORT 1,318,194,11,363,192,47,383,,85,351,189,3055,2725,113,0,206,10,27,21934,2149,394,841,812,102,127
1929,MCDOWELL,FORT 2,235,138,11,264,132,47,276,,85,263,128,1895,1807,29,1,26,31,23,18893,1419,238,644,481,56,67
1918,MCDOWELL,GLENWD,466,171,11,507,166,47,489,,85,538,141,3209,3019,130,6,33,21,24,19780,2320,457,1059,728,77,99
1925,MCDOWELL,HIGGIN,288,155,11,332,133,47,362,,85,347,112,1268,1160,64,4,27,13,8,7939,912,188,415,279,29,34
1919,MCDOWELL,M.COVE,474,136,11,517,128,47,507,,85,519,120,3205,3111,35,0,53,7,31,20812,2321,372,1063,791,95,102
1923,MCDOWELL,MAR 1,670,389,11,760,350,47,776,,85,763,341,3619,2758,247,52,332,231,42,32086,2592,620,995,804,173,67
1930,MCDOWELL,MAR 2,204,306,11,256,287,47,280,,85,278,268,1995,1634,91,7,225,38,21,14850,1348,251,697,356,44,5
1926,MCDOWELL,MAR 3,175,119,11,204,112,47,232,,85,214,100,1309,995,99,11,114,91,15,11371,942,224,357,293,68,8
1924,MCDOWELL,MAR 4,156,101,11,183,106,47,190,,85,186,105,3206,2636,104,10,403,52,32,24195,2176,400,1111,590,76,14
1920,MCDOWELL,MAR 5,192,93,11,212,85,47,212,,85,209,86,839,738,47,13,29,11,10,9120,591,99,260,214,18,8
1916,MCDOWELL,N.COVE,231,90,11,256,74,47,249,,85,250,71,1699,1450,5,56,176,13,15,14410,1178,195,524,419,40,108
1931,MCDOWELL,NEBO,725,319,11,775,320,47,809,,85,792,299,3925,3349,94,26,380,76,31,29865,2744,421,1242,947,134,49
1921,MCDOWELL,PLEASA,608,255,11,685,234,47,696,,85,685,218,2656,2336,75,34,198,13,25,21998,1862,328,772,687,75,116
1932,MCDOWELL,T.COVE,261,71,11,274,66,47,269,,85,273,68,1563,1334,4,52,162,12,13,13262,1084,180,482,385,37,99
1927,MCDOWELL,WEST M,781,362,11,870,340,47,880,,85,863,336,5606,4899,376,69,139,124,61,50432,3926,632,1763,1388,144,51
1524,MECKLENBURG,001,422,382,9,530,,39,485,,88102,165,325,2448,2205,112,22,65,45,40,103831,1767,47,172,1020,528,2
1525,MECKLENBURG,002,320,758,912,492,2,37,,777,100102,,669,3911,3064,502,113,99,133,64,122795,2911,113,498,1659,641,2
1526,MECKLENBURG,003,66,753,12,168,1426,40,,734,99,,701,5079,384,3108,12,1424,150,24,26359,2756,694,959,1037,67,2
1527,MECKLENBURG,004,217,700,12,544,1255,40,,693,99,,699,3436,890,1641,115,561,229,28,35855,2314,437,639,1019,220,4
1528,MECKLENBURG,005,103,386,12,242,750,37,,381,100,,398,3034,775,793,296,1080,90,38,39771,2035,565,602,775,93,1
1514,MECKLENBURG,006,103,661,12,259,1250,37,,622,99100,,464,4935,1530,2486,174,662,83,37,49002,2946,491,951,1334,170,3
1529,MECKLENBURG,007,210,472,9,331,,3940,78,451,104,255,,2839,1651,881,6,286,15,39,37629,2099,102,736,995,267,2
1592,MECKLENBURG,008,722,450,9,835,,39,769,,88,743,414,2899,2679,100,6,78,36,33,89284,1910,29,121,1091,669,2
1593,MECKLENBURG,009,467,840,9,684,,37,,868,88102,454,590,3709,3129,301,81,98,101,94,167315,2951,120,332,1583,916,3
1594,MECKLENBURG,010,421,709,9,609,,37,,792,88,446,681,2361,2268,13,0,15,65,16,51957,1691,27,81,906,677,1
1595,MECKLENBURG,011,690,1366,12,1515,2560,37,,1428,101107,,936,8447,5296,2222,287,335,308,61,142350,5623,496,665,3114,1348,4
1596,MECKLENBURG,012,51,700,12,159,1305,38,51,676,101,,689,3229,516,2421,156,59,77,33,31218,1725,469,706,488,62,3
1597,MECKLENBURG,013,180,738,12,446,1353,3740,,595,102,,744,6257,3672,1971,173,277,164,66,137234,4284,280,620,2307,1078,3
1598,MECKLENBURG,014,51,858,12,155,1613,3740,,799,102107,,522,4570,881,3415,22,116,136,79,79540,2934,586,1094,1097,157,3
1628,MECKLENBURG,015,272,1000,9,482,,37,,990,100,,987,3433,2748,318,56,203,107,44,118460,2679,177,211,1611,680,2
1629,MECKLENBURG,016,17,1422,12,103,2682,38,20,1363,107,,1384,3006,191,2392,123,236,64,15,17677,1855,316,729,760,51,5
1630,MECKLENBURG,017,46,587,12,136,1101,3740,,499,100102,,422,3939,697,2842,36,258,106,47,41396,2073,524,669,798,83,3
1631,MECKLENBURG,018,607,348,9,704,,39,646,,88,647,300,1929,1819,26,18,11,54,22,97641,1288,17,36,741,493,1
1632,MECKLENBURG,019,526,400,9,629,,39,588,,88,563,357,3319,2985,104,90,51,89,29,92094,2244,31,134,1370,709,3
1647,MECKLENBURG,020,507,615,9,676,,37,,671,88,536,597,3682,3348,121,58,41,114,28,81900,2641,82,194,1445,921,2
1648,MECKLENBURG,021,269,540,9,447,,37,,577,88,287,536,2954,2135,431,48,213,127,31,51230,2208,34,378,1308,489,2
1649,MECKLENBURG,022,386,1150,12,891,2095,38,401,1086,102,,1192,6073,2452,3033,145,323,120,63,88398,4182,627,875,1933,747,5
1650,MECKLENBURG,023,44,520,12,121,971,38,44,510,102,,500,2396,750,1472,58,59,56,22,24821,1749,367,516,724,142,4
1652,MECKLENBURG,024,85,779,12,262,1405,38,91,740,101,,755,3981,664,2984,194,38,102,46,31969,2788,805,879,951,153,4
1677,MECKLENBURG,025,8,876,12,63,1650,38,10,830,107,,855,3375,124,3175,0,0,76,38,21666,2057,583,806,546,123,2
1678,MECKLENBURG,026,147,1258,12,402,2363,40,,1224,106,139,1199,5801,925,3802,202,809,63,37,42501,3762,548,1394,1600,221,7
1679,MECKLENBURG,027,39,758,12,126,1422,40,,706,106107,18,389,4962,479,3023,172,1160,127,45,36639,2889,843,962,1051,32,7
1680,MECKLENBURG,028,86,587,12,238,1104,40,,574,106,93,563,3720,1437,1582,137,446,118,42,39670,2796,586,788,1228,194,3
2200,MECKLENBURG,029,171,568,12,406,1071,37,,566,100,,584,2887,1383,572,154,681,97,20,22068,2083,541,279,983,281,2
1701,MECKLENBURG,030,145,789,12,366,1506,37,,788,100107,,594,3350,1459,1236,122,487,46,48,78219,2460,405,550,1187,319,3
1702,MECKLENBURG,031,26,858,12,91,1582,38,32,802,102,,794,5157,647,3918,231,188,174,41,33199,3192,832,1130,1053,177,5
1703,MECKLENBURG,032,748,388,9,827,,39,781,,88,791,321,2408,2243,50,21,33,61,25,103336,1578,14,63,915,587,2
1704,MECKLENBURG,033,175,515,12,413,960,37,,498,100,,531,4930,1439,1316,606,1518,50,26,29198,3045,1240,927,708,170,3
1705,MECKLENBURG,034,231,552,9,367,,3740,,298,100,,565,4435,2078,1133,436,717,71,52,61823,3337,379,970,1627,362,4
1706,MECKLENBURG,035,381,400,9,483,,3940,352,141,102104,424,35,2170,1938,68,84,47,34,17,38500,1489,29,160,881,420,2
1733,MECKLENBURG,036,597,663,9,760,,39,694,,104,751,,3576,2961,297,219,78,21,21,40647,2574,44,248,1593,688,3
1734,MECKLENBURG,037,403,448,9,536,,37,,548,88,438,431,2441,1769,267,86,246,72,17,37107,1964,109,337,1190,329,2
1735,MECKLENBURG,038,267,446,9,405,,37,,490,88,317,414,3465,1698,493,210,985,79,43,54219,2517,252,502,1400,363,2
1736,MECKLENBURG,039,25,692,12,93,1291,38,23,668,102,,658,4221,106,3452,236,255,172,40,26700,2252,819,833,582,18,20
1676,MECKLENBURG,040,80,742,12,213,1406,38,88,721,101,,736,4117,823,2657,170,419,48,28,26804,2478,542,1031,844,62,3
1737,MECKLENBURG,041,71,799,12,205,1463,38,78,746,101,,770,6831,879,4870,233,603,246,46,50825,4109,871,1680,1431,127,9
1738,MECKLENBURG,042,36,1091,12,156,2014,40,,1033,106,39,1013,4509,262,3440,20,774,13,39,28886,3110,713,1289,1043,65,3
1739,MECKLENBURG,043,97,906,12,287,1689,40,,885,99,,872,5753,691,3251,29,1523,259,33,34487,3330,910,1127,1227,65,3
2201,MECKLENBURG,044,199,533,9,303,,37,,544,100,,559,3501,1593,975,175,630,128,28,26001,2592,628,503,1195,266,3
1771,MECKLENBURG,045,182,477,12,426,888,37,,476,100,,487,4110,1141,1145,421,1357,46,33,34174,2549,794,741,866,148,2
1772,MECKLENBURG,046,210,730,12,503,1378,37,,752,100,,745,5284,1866,1293,839,926,360,49,65010,3649,976,852,1569,252,3
1773,MECKLENBURG,047,658,524,9,808,,39,772,,88104,516,160,3093,2718,131,135,67,42,23,50645,2144,40,225,1281,598,3
1774,MECKLENBURG,048,727,353,9,828,,39,783,,104,821,,2624,2385,82,38,61,58,34,108552,1862,15,73,1145,630,3
1775,MECKLENBURG,049,449,518,9,626,,37,,556,88,518,438,2620,2217,166,75,87,75,20,53590,1852,68,190,1081,514,2
1430,MECKLENBURG,050,291,449,9,429,,37,,499,88,330,421,3434,2174,294,243,646,77,26,41801,2673,306,552,1459,355,3
1431,MECKLENBURG,051,461,715,9,647,,37,,752,88,503,659,3590,2339,354,207,567,123,41,73227,2742,281,450,1497,513,2
1432,MECKLENBURG,052,38,1050,12,147,1878,3738,38,900,102,,940,3619,380,2618,21,580,20,42,32637,2481,608,786,991,96,6
1651,MECKLENBURG,053,91,997,12,238,1887,38,89,966,101102,,767,5205,960,3317,254,640,34,39,36798,3395,1060,1405,880,50,10
1433,MECKLENBURG,054,35,1035,12,134,1959,40,,973,107,,1014,3929,157,3501,5,168,98,98,59784,2580,463,1065,931,120,4
1434,MECKLENBURG,055,12,641,12,73,1179,40,,580,107,,610,1881,24,1667,5,124,59,25,14786,1362,189,546,509,119,2
1464,MECKLENBURG,056,11,496,12,61,918,40,,459,106107,0,444,2633,133,2224,4,47,225,37,21693,1804,441,753,539,70,5
1465,MECKLENBURG,057,553,480,9,686,,39,634,,88,558,450,3330,2473,127,169,482,78,25,40603,2471,187,432,1448,405,3
1466,MECKLENBURG,058,289,386,9,383,,37,,421,88,301,379,3198,1281,548,17,1217,136,29,46874,1997,261,570,973,192,2
1467,MECKLENBURG,059,221,315,9,318,,37,,366,88,243,304,2070,1019,173,103,702,73,18,26984,1432,207,354,716,155,2
1468,MECKLENBURG,060,33,890,12,142,1648,40,,842,99,,805,3405,172,2146,36,803,249,39,35908,2088,453,563,984,89,4
1469,MECKLENBURG,061,238,655,12,535,1190,37,,632,99100,,334,5826,1670,1889,192,1868,206,47,39702,4007,1188,1376,1266,177,3
1483,MECKLENBURG,062,131,568,12,322,1051,40,,573,100,,574,5740,768,2107,185,2646,34,29,33033,3391,1153,1101,1055,82,3
1484,MECKLENBURG,063,137,594,12,342,1115,40,,584,100,,591,4573,733,2240,164,1078,358,28,36193,2588,323,951,1217,97,3
1485,MECKLENBURG,064,136,273,9,212,,3940,196,1,100104,172,1,1878,595,448,119,673,43,16,20855,1205,257,345,519,85,2
1486,MECKLENBURG,065,365,343,9,463,,39,433,,104,423,,1505,1234,155,26,53,37,12,18172,1154,66,260,630,199,2
1487,MECKLENBURG,066,330,432,9,448,,39,402,,104,410,,2200,1821,183,135,48,13,13,25004,1583,27,153,980,423,2
1507,MECKLENBURG,067,415,372,9,504,,39,474,,104,499,,2821,1793,524,51,426,27,22,26806,1963,51,449,997,467,3
1508,MECKLENBURG,068,260,392,9,366,,39,341,,104,303,,2078,1321,385,38,314,20,16,19739,1446,37,330,734,344,2
1509,MECKLENBURG,069,1181,797,9,1436,,39,1363,,104,1342,,5526,4570,397,249,292,18,39,90896,3705,126,514,2171,894,6
1510,MECKLENBURG,070,628,467,9,764,,39,691,,104,750,,3331,2628,416,120,91,77,19,53071,2292,55,202,1363,672,4
1511,MECKLENBURG,071,638,349,9,731,,39,685,,104,728,,3018,2553,252,91,74,48,28,60995,2162,41,108,1325,688,3
